Client Code,Client Name,Payee Code,Payee Name,Song Code,Song Title,Composers,Source Code,Source Name,Income Type,Income Type Name,Main Income Type Name,Catalogue No ,Units,Income Period,Percentage Collected by BMG,Amount Collected,Royalty Payout Percentage,Royalty Payable,Domestic Or Foreign Source Indicator,Foreign Source,Statement ID Year,Statement ID Number,Royalty Country Code,Royalty Country Description,Artist,ISRC,Album Or Production,Episode,License Number,Original Source As Received,Original Source
131337,Apache Music (PM),131337,Apache Music (PM),6086980,Breaking Boundaries,Burns,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.2,40,0.08,F,GEMA,26,587,DEU,Germany,,,/,Under Pressure/Break Point,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087216,Controlled Caution,Groves,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.1,40,0.04,F,GEMA,26,587,DEU,Germany,,,/,Opportunity Knocks/Six Nations: Full Contact,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6167086,Mentality,Binns,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.07,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,Start from Scratch/Dubai Bling,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718372,Perimeter Breach,Tenku,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.13,40,0.05,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088733,Perpetual Emotion,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089050,Sector 79,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.67,40,0.27,F,GEMA,26,587,DEU,Germany,,,/,We Need to Talk About Ferrari/Formula 1: Drive to,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095485,Lo-Fi Journey,Thomas,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.12,40,0.05,F,GEMA,26,587,DEU,Germany,,,/,A Top Knot Appreciator/Indian Matchmaking,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6106684,Decompress,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6109965,Witching Hour,Burns,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6192515,Dirty Pursuit,Poucher,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,1.1,40,0.44,F,GEMA,26,587,DEU,Germany,,,/,The New Dawn/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6346055,Barnyard Stomp,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,1.13,40,0.45,F,GEMA,26,587,DEU,Germany,,,/,Welcome to Battle Camp!/Battle Camp,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6667622,Coyote,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.07,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,Ranger/Resurrected Rides,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6719251,Wheelspin,R-S/Tenku,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.57,40,0.23,F,GEMA,26,587,DEU,Germany,,,/,Altima/Resurrected Rides,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6737265,Rise To Glory,Groves/Ross,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.15,40,0.06,F,GEMA,26,587,DEU,Germany,,,/,C'est la Vie/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6827673,Payback,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.05,40,0.02,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6070500,Burn,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.53,40,0.21,F,GEMA,26,587,DEU,Germany,,,/,"Like Father, Like Son?/Formula 1: Drive to Survive",,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072780,The Inevitable End,Burns,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.1,40,0.04,F,GEMA,26,587,DEU,Germany,,,/,One Last Chance/Break Point,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086692,Acceleration,Burns,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.82,40,0.33,F,GEMA,26,587,DEU,Germany,,,/,The Comeback Kid/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087478,Echobank,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.03,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6107901,Let Light,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6194669,Wallflower,Pilkington,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.55,40,0.22,F,GEMA,26,587,DEU,Germany,,,/,Episode 3/Somebody,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6346055,Barnyard Stomp,James,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,5.1,40,2.04,F,GEMA,26,587,DEU,Germany,,,/,Welcome to Battle Camp!/Battle Camp,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6840933,Scope,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.6,40,0.24,F,GEMA,26,587,DEU,Germany,,,/,The Comeback Kid/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088707,Passage Of Time,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.58,40,0.23,F,GEMA,26,587,DEU,Germany,,,/,Under Pressure/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095728,Punching & Kicking,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.07,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,Rumor Has It/Dubai Bling,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6167101,Montagu,Binns,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.12,40,0.05,F,GEMA,26,587,DEU,Germany,,,/,Start from Scratch/Dubai Bling,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6192515,Dirty Pursuit,Poucher,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.72,40,0.29,F,GEMA,26,587,DEU,Germany,,,/,Under Pressure/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6698288,Elements - 1,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,2.28,40,0.91,F,GEMA,26,587,DEU,Germany,,,/,Either You Want to Marry Me or You Dont/The Ultima,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717335,Droid Invasion,Tenku,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.82,40,0.33,F,GEMA,26,587,DEU,Germany,,,/,Fall From Grace/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718372,Perimeter Breach,Tenku,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.07,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,Three's a Crowd/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),7070378,Imminence,James,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,2,202507202509,100,4.62,40,1.85,F,GEMA,26,587,DEU,Germany,,,/,zwischen absturz und ekstase: auf familien-tragdie,,,Joyn
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088548,Nature Reclaims,Cole,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.15,40,0.06,F,GEMA,26,587,DEU,Germany,,,/,Saints and Sinners/Break Point,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6106684,Decompress,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.4,40,0.16,F,GEMA,26,587,DEU,Germany,,,/,Bounce Back/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108496,Overmorrow,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.25,40,0.1,F,GEMA,26,587,DEU,Germany,,,/,Alpha Male/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6667646,Cubic Firth,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6667646,Cubic Firth,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.23,40,0.09,F,GEMA,26,587,DEU,Germany,,,/,Miata/Resurrected Rides,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6737578,Still Life,Ross,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.42,40,0.17,F,GEMA,26,587,DEU,Germany,,,/,Lost/Physical: 100,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6737578,Still Life,Ross,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.15,40,0.06,F,GEMA,26,587,DEU,Germany,,,/,/Wick Is Pain,,,Amazon
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6800282,Psychodrama,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,1.37,40,0.55,F,GEMA,26,587,DEU,Germany,,,/,Under Pressure/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088865,Realignment,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.22,40,0.09,F,GEMA,26,587,DEU,Germany,,,/,Three's a Crowd/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6199107,Desert Sandstorm,Tenku,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.53,40,0.21,F,GEMA,26,587,DEU,Germany,,,/,Bounce Back/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6233760,Unclear,Baluteau,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.62,40,0.25,F,GEMA,26,587,DEU,Germany,,,/,"Like Father, Like Son?/Formula 1: Drive to Survive",,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6668631,Outlier,Trueman,RMGE,BMG RM Germany,53,Video Download Perf.,Digital/New Media,,1,202507202509,50,0.17,40,0.07,F,GEMA,26,587,DEU,Germany,,,/,/Wick is Pain,,,Google
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717335,Droid Invasion,Tenku,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,4.77,40,1.91,F,GEMA,26,587,DEU,Germany,,,/,Business as Usual/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717335,Droid Invasion,Tenku,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.53,40,0.21,F,GEMA,26,587,DEU,Germany,,,/,Fall From Grace/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6736429,Juice Beat,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.1,40,0.04,F,GEMA,26,587,DEU,Germany,,,/,Love Gets A Lie Detector Test/Love Never Lies: Sou,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6737820,The Solution,Ross,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.78,40,0.31,F,GEMA,26,587,DEU,Germany,,,/,Under Pressure/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6827673,Payback,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.3,40,0.12,F,GEMA,26,587,DEU,Germany,,,/,Forza Ferrari/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088865,Realignment,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.03,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6107503,Hideout,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.17,40,0.07,F,GEMA,26,587,DEU,Germany,,,/,Episode 6/Singles Inferno,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6192515,Dirty Pursuit,Poucher,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.62,40,0.25,F,GEMA,26,587,DEU,Germany,,,/,Under Pressure/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6300950,Betrayed,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.22,40,0.09,F,GEMA,26,587,DEU,Germany,,,/,C'est la Vie/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6663238,Photonic,Groves,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.12,40,0.05,F,GEMA,26,587,DEU,Germany,,,/,The Greatest/Captains of the World,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6668631,Outlier,Trueman,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,1.75,40,0.7,F,GEMA,26,587,DEU,Germany,,,/,/Wick Is Pain,,,Amazon
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6668631,Outlier,Trueman,RMGE,BMG RM Germany,53,Video Download Perf.,Digital/New Media,,1,202507202509,50,0.9,40,0.36,F,GEMA,26,587,DEU,Germany,,,/,/Wick Is Pain,,,Amazon
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6698288,Elements - 1,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,2.92,40,1.17,F,GEMA,26,587,DEU,Germany,,,/,Either You Want to Marry Me or You Dont/The Ultima,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717852,Inertia,Tenku,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.1,40,0.04,F,GEMA,26,587,DEU,Germany,,,/,Altima/Resurrected Rides,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718372,Perimeter Breach,Tenku,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.2,40,0.08,F,GEMA,26,587,DEU,Germany,,,/,Looking Out for Number 1/Formula 1: Drive to Survi,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072720,Tension,Thomas,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,1.8,40,0.72,F,GEMA,26,587,DEU,Germany,,,/,Oil and Water/Triptych,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087748,Frequenza,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.37,40,0.15,F,GEMA,26,587,DEU,Germany,,,/,Opportunity Knocks/Six Nations: Full Contact,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089732,Waiting Game,Groves/Marett,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6106016,Backronym,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.93,40,0.37,F,GEMA,26,587,DEU,Germany,,,/,The New Dawn/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6179392,Computer Rock,Parry,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.77,40,0.31,F,GEMA,26,587,DEU,Germany,,,/,Lost/Physical: 100,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6667646,Cubic Firth,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.17,40,0.07,F,GEMA,26,587,DEU,Germany,,,/,Miata/Resurrected Rides,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6669211,There's Nothing Worse Than That,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6718372,Perimeter Breach,Tenku,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.67,40,0.27,F,GEMA,26,587,DEU,Germany,,,/,Red or Black/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6719251,Wheelspin,R-S/Tenku,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202504202506,100,0.45,40,0.18,F,GEMA,26,587,DEU,Germany,,,/,Econoline/Resurrected Rides,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6800282,Psychodrama,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088737,Pharmacoma,Coupe/Downes,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.07,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,Last Celebrity Standing/Celebrity Bear Hunt,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095728,Punching & Kicking,James,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.07,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,Rumor Has It/Dubai Bling,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6167086,Mentality,Binns,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.08,40,0.03,F,GEMA,26,587,DEU,Germany,,,/,Start from Scratch/Dubai Bling,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6179660,Drum Fire,Parry,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202507202509,50,0.5,40,0.2,F,GEMA,26,587,DEU,Germany,,,/,Lost/Physical: 100,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6661882,Dream Spirit,James,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.23,40,0.09,F,GEMA,26,587,DEU,Germany,,,/,The Greatest/Captains of the World,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6669211,There's Nothing Worse Than That,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,4.78,40,1.91,F,GEMA,26,587,DEU,Germany,,,/,die promis geraten an ihre grenzen!/the power,,,Joyn
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6698288,Elements - 1,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,4.13,40,1.65,F,GEMA,26,587,DEU,Germany,,,/,Either You Want to Marry Me or You Dont/The Ultima,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086980,Breaking Boundaries,Burns,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.17,40,0.07,F,GEMA,26,587,DEU,Germany,,,/,Under Pressure/Break Point,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087748,Frequenza,Coupe/Downes,RMGE,BMG RM Germany,42,Video Streaming Mech,Digital/New Media,,1,202507202509,100,0.25,40,0.1,F,GEMA,26,587,DEU,Germany,,,/,Opportunity Knocks/Six Nations: Full Contact,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088963,Rogue Element,Groves,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.72,40,0.29,F,GEMA,26,587,DEU,Germany,,,/,C'est la Vie/Formula 1: Drive to Survive,,,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6668631,Outlier,Trueman,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,1,202504202506,50,0.28,40,0.11,F,GEMA,26,587,DEU,Germany,,,/,/Wick Is Pain,,,Amazon
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6070839,Dragged Into The Dark,Thomas,RMGE,BMG RM Germany,43,Video Streaming Perf,Digital/New Media,,0,202507202509,50,0.02,40,0.01,F,GEMA,26,587,DEU,Germany,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
